"sale_price","sale_date","address","beds","full_baths","half_baths","sqft","acres","lat","long"
9500000,2024-05-13,"3461 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304478841456,-83.695068428036
9500000,2024-05-13,"3459 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304475908428,-83.695079081015
9500000,2024-05-13,"3457 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.3044729754,-83.695089733994
9500000,2024-05-13,"3455 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304470042372,-83.695100386974
9500000,2024-05-13,"3453 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304467109344,-83.695111039953
9500000,2024-05-13,"3451 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304464176316,-83.695121692933
9500000,2024-05-13,"3449 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304461243288,-83.695132345912
9500000,2024-05-13,"3447 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304458310261,-83.695142998892
9500000,2024-05-13,"3445 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304455377233,-83.695153651871
9500000,2024-05-13,"3443 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304452444205,-83.695164304851
9500000,2024-05-13,"3441 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304449511177,-83.69517495783
9500000,2024-05-13,"3439 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304446578149,-83.695185610809
9500000,2024-05-13,"3437 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304443645121,-83.695196263789
9500000,2024-05-13,"3435 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304440712093,-83.695206916768
9500000,2024-05-13,"3433 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304437779066,-83.695217569748
9500000,2024-05-13,"3431 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1459,NA,42.304434846038,-83.695228222727
9500000,2024-05-13,"3429 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.30443191301,-83.695238875707
9500000,2024-05-13,"3427 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,1,1400,NA,42.304428979982,-83.695249528686
9500000,2024-05-13,"3425 PLYMOUTH RD, ANN ARBOR, MI 48105",0,2,0,1379,NA,42.304426046954,-83.695260181666
9500000,2024-05-13,"3423 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304423113926,-83.695270834645
9500000,2024-05-13,"3421 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304420180898,-83.695281487624
9500000,2024-05-13,"3419 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.30441724787,-83.695292140604
9500000,2024-05-13,"3417 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304414314842,-83.695302793583
9500000,2024-05-13,"3415 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304411381815,-83.695313446563
9500000,2024-05-13,"3413 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304408448787,-83.695324099542
9500000,2024-05-13,"3411 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304405515759,-83.695334752522
9500000,2024-05-13,"3409 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304402582731,-83.695345405501
9500000,2024-05-13,"3407 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304399649703,-83.695356058481
9500000,2024-05-13,"3405 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304396716675,-83.69536671146
9500000,2024-05-13,"3403 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.304393783647,-83.695377364439
9500000,2024-05-13,"3401 PLYMOUTH RD, ANN ARBOR, MI 48105",0,0,0,NA,NA,42.30439085062,-83.695388017419
1,2024-05-13,"3618 TERHUNE RD, Ann Arbor, MI 48104",3,1,1,1661,0.221,42.246623923223,-83.68676237263
1,2024-05-13,"3176 ASHER RD, Ann Arbor, MI 48104",0,2,1,2179,NA,42.258941710265,-83.696260245287
419500,2024-05-13,"235 BROOKSIDE DR, ANN ARBOR, MI 48105",2,2,0,1664,0.191,42.304693160525,-83.741583334148
595000,2024-05-13,"1059 LINCOLN AV, Ann Arbor, MI 48104",3,1,0,1269,0.163,42.268539466288,-83.72967636164
305000,2024-05-13,"2915 CANTERBURY RD, Ann Arbor, MI 48104",3,1,0,990,0.187,42.252039185206,-83.70126536661
1,2024-05-13,"500 BERKLEY AV, Ann Arbor, MI 48103",0,1,0,1148,0.151,42.265856018932,-83.752716598705
NA,2024-05-12,"520 GLENDALE CIR, Ann Arbor, MI 48103",3,2,2,2255,0.185,42.277440416398,-83.771155197257
350000,2024-05-10,"525 CAROLINA AV, Ann Arbor, MI 48103",1,1,0,918,0.158,42.276779515265,-83.776099807715
799995,2024-05-10,"3255 BRACKLEY RD, ANN ARBOR, MI 48105",0,1,0,2375,NA,42.319145673954,-83.708659645527
NA,2024-05-10,"2258 PINE GROVE CT, ANN ARBOR, MI 48103",3,1,1,1786,NA,42.301675252649,-83.763868820859
474000,2024-05-10,"2572 W TOWNE ST, ANN ARBOR, MI 48103",0,2,1,1881,NA,42.275152939018,-83.781648718013
255000,2024-05-10,"3 FAUST CT, Ann Arbor, MI 48108",4,1,0,1008,0.207,42.236118456383,-83.714109050052
474500,2024-05-10,"2630 BERNICE AVE, ANN ARBOR, MI 48103",4,1,1,1758,0.174,42.291537417312,-83.782979152058
351000,2024-05-10,"2063 PAULINE CT, Ann Arbor, MI 48103",2,1,1,1368,NA,42.266726390973,-83.77585822764
407000,2024-05-10,"636 CLOVERDALE RD, ANN ARBOR, MI 48105",3,1,1,988,0.168,42.307261087449,-83.736038709054
478000,2024-05-10,"2547 W TOWNE ST, ANN ARBOR, MI 48103",3,3,1,1869,NA,42.274275167652,-83.782013711425
450000,2024-05-09,"1048 MORNINGSIDE DR, ANN ARBOR, MI 48103",3,1,0,1014,0.204,42.290795065791,-83.767864048291
4e+05,2024-05-09,"629 ARCHWOOD DR, ANN ARBOR, MI 48103",3,1,0,988,0.195,42.289478000809,-83.785999765352
732309,2024-05-09,"2705 EMBER WAY, Ann Arbor, MI 48104",4,2,1,3133,0.193,42.25016369465,-83.719260753162
NA,2024-05-09,"2139 FAIR ST, Ann Arbor, MI 48103",2,2,0,1578,0.169,42.278070311387,-83.775657845116
555000,2024-05-09,"1514 CREAL CRES, ANN ARBOR, MI 48103",3,2,0,1014,0.238,42.294814022938,-83.773891112821
460250,2024-05-09,"2534 TRAVER BLVD, ANN ARBOR, MI 48105",2,1,2,1276,NA,42.311312110034,-83.711344879148
500001,2024-05-09,"2835 SEQUOIA PKWY, ANN ARBOR, MI 48103",3,1,0,988,0.207,42.292513984741,-83.786472859163
654995,2024-05-09,"2943 CORSTON RD, ANN ARBOR, MI 48105",3,3,1,1866,NA,42.315152426904,-83.710596132306
1119495,2024-05-09,"624 PINE CIR, ANN ARBOR, MI 48105",5,4,1,3394,NA,NA,NA
340000,2024-05-09,"1050 WALL ST UNIT 9C, ANN ARBOR, MI 48105",2,2,0,1182,NA,42.287443173066,-83.733533379527
1,2024-05-08,"3503 OAKWOOD ST, Ann Arbor, MI 48104",1,1,0,614,NA,42.249166918099,-83.690749499912
1,2024-05-08,"1128 PAUL ST, ANN ARBOR, MI 48103",4,1,0,1400,0.239,42.286493668372,-83.761367916004
100,2024-05-08,"2481 TOWNER BLV, Ann Arbor, MI 48104",3,1,1,1747,0.349,42.250988258846,-83.709015965631
1917000,2024-05-08,"2940 OVERRIDGE DR, Ann Arbor, MI 48104",4,2,2,3467,0.525,42.262638506654,-83.70096257214
1100000,2024-05-08,"307 WESTWOOD AV, Ann Arbor, MI 48103",4,1,1,2224,0.194,42.284390559834,-83.770928601364
100,2024-05-08,"2335 CHURCHILL DR, Ann Arbor, MI 48103",3,1,1,1696,0.201,42.252033839646,-83.769769733439
1,2024-05-08,"809 MT PLEASANT AV, Ann Arbor, MI 48103",3,1,0,936,0.262,42.271486509093,-83.760972485043
1,2024-05-08,"1511 ABBOTT AV, Ann Arbor, MI 48103",3,1,0,1188,0.132,42.280012122031,-83.766236477291
4e+05,2024-05-08,"3659 ELI DR, Ann Arbor, MI 48104",4,1,1,1575,0.176,42.250769420127,-83.686581737773
1808000,2024-05-08,"1054 MARTIN PL, Ann Arbor, MI 48104",5,2,0,3094,0.228,42.26873806419,-83.72858495044
NA,2024-05-07,"1488 WOODLAND DR, Ann Arbor, MI 48103",3,1,0,1096,0.165,42.262369030757,-83.760578910273
1,2024-05-07,"3199 ASHER RD, Ann Arbor, MI 48104",0,2,1,2172,NA,42.258981087736,-83.697165261515
1726000,2024-05-07,"2110 LONDONDERRY RD, Ann Arbor, MI 48104",4,3,1,2676,0.593,42.269157041054,-83.715720178144
317000,2024-05-07,"3391 BURBANK DR, ANN ARBOR, MI 48105",2,1,0,1140,NA,42.31441155796,-83.690666749111
350000,2024-05-07,"729 PENINSULA CT, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.284014225659,-83.698620200592
325000,2024-05-07,"2793 S KNIGHTSBRIDGE CIR, ANN ARBOR, MI 48105",2,2,0,1094,NA,42.313912829967,-83.733546355954
1,2024-05-07,"2762 BRIARCLIFF ST, ANN ARBOR, MI 48105",6,1,3,2394,0.165,42.306851843106,-83.706307231065
1,2024-05-06,"580 CENTER DR, ANN ARBOR, MI 48103",4,1,1,1400,0.213,42.288544171274,-83.784501196276
NA,2024-05-06,"2525 NEWPORT RD, ANN ARBOR, MI 48103",3,5,1,3629,1.441,42.309601765072,-83.767135590537
393000,2024-05-06,"2849 PARKWOOD AV, Ann Arbor, MI 48104",3,1,0,1100,0.203,42.246749068284,-83.694982324915
1,2024-05-06,"3160 BIRCHWOOD CT, ANN ARBOR, MI 48105",0,2,1,2849,0.265,42.321345514333,-83.721944709935
560100,2024-05-06,"432 BROOKSIDE DR, ANN ARBOR, MI 48105",3,2,0,1562,0.267,42.303731914829,-83.738170923579
1,2024-05-05,"602 W WASHINGTON ST, Ann Arbor, MI 48103",3,1,1,1387,0.115,42.280740270211,-83.754719179062
1,2024-05-05,"2525 NEWPORT RD, ANN ARBOR, MI 48103",3,5,1,3629,1.441,42.309601765072,-83.767135590537
466000,2024-05-03,"806 W LIBERTY ST, Ann Arbor, MI 48103",3,1,0,1062,0.086,42.278238221657,-83.757477763101
337000,2024-05-03,"2672 S KNIGHTSBRIDGE CIR, ANN ARBOR, MI 48105",2,2,0,1094,NA,42.314524235074,-83.734160829492
230000,2024-05-03,"300 BRIARCREST DR 142, Ann Arbor, MI 48104",0,2,0,983,NA,42.246683068645,-83.746316763721
181000,2024-05-03,"1255 S MAPLE RD 101, Ann Arbor, MI 48103",2,2,0,1173,NA,42.267105246853,-83.779764133939
NA,2024-05-03,"1865 FRANKLIN ST, ANN ARBOR, MI 48103",3,2,0,1348,0.221,42.299022336922,-83.779088260391
NA,2024-05-03,"839 W HURON ST, Ann Arbor, MI 48103",1,2,1,1780,0.197,42.281668918789,-83.757936521923
451000,2024-05-03,"1157 FREESIA CT, ANN ARBOR, MI 48105",2,1,1,927,NA,42.288471771676,-83.734657297381
443300,2024-05-03,"2215 GARDEN HOMES DR, ANN ARBOR, MI 48103",3,1,1,1148,0.313,42.295266347214,-83.777286159657
1,2024-05-03,"2730 AURORA ST, ANN ARBOR, MI 48105",3,1,1,1304,0.166,42.305941001847,-83.705916439127
1,2024-05-03,"2966 CORSTON RD, ANN ARBOR, MI 48105",3,3,1,2076,NA,42.315524824626,-83.710735779394
1,2024-05-02,"3070 LA SALLE DR, Ann Arbor, MI 48108",3,1,1,1020,0.351,42.24419894269,-83.69592653569
NA,2024-05-02,"821 THIRD ST, Ann Arbor, MI 48103",3,2,0,1737,0.158,42.271561191573,-83.75315331931
261000,2024-05-02,"3048 FOREST CREEK CT, Ann Arbor, MI 48108",0,1,0,1012,NA,42.239700036609,-83.71850469366
100,2024-05-02,"2862 MARSHALL ST, Ann Arbor, MI 48108",3,1,1,890,0.174,42.238787237329,-83.705516165643
NA,2024-05-02,"807 MT PLEASANT AV, Ann Arbor, MI 48103",2,1,1,894,0.2,42.27152175029,-83.760951193486
485000,2024-05-02,"2026 LIBERTY HEIGHTS, Ann Arbor, MI 48103",3,2,1,1779,NA,NA,NA
240000,2024-05-02,"555 E WILLIAM ST 9F, Ann Arbor, MI 48104",1,1,0,430,NA,42.27791325969,-83.742537269955
NA,2024-05-02,"2004 ALICE ST, ANN ARBOR, MI 48103",3,1,0,1174,0.138,42.287836165091,-83.772905496606
303200,2024-05-02,"2111 PAULINE CT, Ann Arbor, MI 48103",2,1,1,1368,NA,42.26680507036,-83.77600719151
1,2024-05-01,"774 PENINSULA CT, ANN ARBOR, MI 48105",2,1,1,1152,NA,42.283063530609,-83.699545038233
1,2024-05-01,"2921 N KNIGHTSBRIDGE CIR, ANN ARBOR, MI 48105",3,2,0,1637,NA,42.314864383249,-83.733591443039
100,2024-05-01,"3479 RICHMOND CT, ANN ARBOR, MI 48105",3,1,1,1684,0.243,42.316580232464,-83.695100944994
NA,2024-05-01,"3283 TURNBERRY LA, Ann Arbor, MI 48108",4,2,1,1951,0.115,42.23631859751,-83.689463628061
650000,2024-05-01,"314 SPRING ST, Ann Arbor, MI 48103",0,2,0,1564,0.129,42.283946641579,-83.752266816339
274000,2024-05-01,"2103 STONE SCHOOL CIR, Ann Arbor, MI 48108",0,2,0,1262,NA,42.235238776615,-83.719900562734
NA,2024-05-01,"2923 E WHITTIER CT, Ann Arbor, MI 48104",2,2,0,820,NA,42.245545170209,-83.727046170453
NA,2024-05-01,"2755 CARMEL ST, Ann Arbor, MI 48104",3,1,1,864,0.303,42.247585736931,-83.7076372555
NA,2024-05-01,"1610 GRANGER AV, Ann Arbor, MI 48104",4,2,1,2464,0.227,42.264544079661,-83.726353780406
8e+05,2024-05-01,"505 E HURON ST 707, Ann Arbor, MI 48104",2,2,0,2461,NA,42.281300571757,-83.742817921657
1,2024-05-01,"1150 WOLVERHAMPTON LN, ANN ARBOR, MI 48105",0,3,1,3622,0.423,42.289282678086,-83.698596511924
440000,2024-05-01,"1003 WESTERN DR, ANN ARBOR, MI 48103",3,1,1,1161,0.19,42.290313720897,-83.779649821724
NA,2024-05-01,"2208 PINE GROVE CT, ANN ARBOR, MI 48103",2,1,1,1316,NA,42.30186030843,-83.764053777011
490000,2024-05-01,"1515 CREAL CRES, ANN ARBOR, MI 48103",3,1,0,1014,0.176,42.294801814005,-83.774045232247
566200,2024-05-01,"1912 DEXTER AV, Ann Arbor, MI 48103",4,2,0,1878,0.178,42.283266913951,-83.771413137737
625000,2024-05-01,"121 W KINGSLEY ST 306, Ann Arbor, MI 48103",0,2,0,1104,NA,42.284876379668,-83.749130806163
270000,2024-05-01,"1249 ISLAND DR #203, ANN ARBOR, MI 48105",2,1,0,871,NA,42.290983156428,-83.731975925536
525100,2024-05-01,"422 SUMARK WAY, Ann Arbor, MI 48103",3,2,1,1659,0.142,42.246609460742,-83.75442607735
240000,2024-04-30,"3381 BURBANK DR, ANN ARBOR, MI 48105",3,1,1,1140,NA,42.314220895588,-83.690667979117
NA,2024-04-30,"3292 SPRINGBROOK AV, Ann Arbor, MI 48108",0,2,0,1367,0.2,42.241086833089,-83.702561889532
799000,2024-04-30,"455 VILLAGE OAKS CT, Ann Arbor, MI 48103",5,4,2,2896,0.283,42.253252209235,-83.754802801763
505000,2024-04-30,"1524 WALTHAM DR, Ann Arbor, MI 48103",3,1,1,1380,0.211,42.261034169937,-83.775335580743
310000,2024-04-30,"555 E WILLIAM ST 24D, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
1,2024-04-30,"1600 HATCHER CRES, ANN ARBOR, MI 48103",3,1,0,1014,0.194,42.295628441769,-83.775175377146
595000,2024-04-30,"2854 RIDINGTON RD, ANN ARBOR, MI 48105",4,3,1,2352,NA,42.316624710142,-83.708380326936
404000,2024-04-30,"2916 SIGNATURE BLV, Ann Arbor, MI 48103",0,2,0,1473,NA,42.243150913864,-83.753391706523
619000,2024-04-30,"2380 GEORGETOWN BLVD, ANN ARBOR, MI 48105",4,1,2,1912,0.286,42.310216535661,-83.698260336534
978000,2024-04-30,"917 WILDT ST, ANN ARBOR, MI 48103",3,3,2,1999,0.198,42.289872396661,-83.748202549873
470000,2024-04-30,"1645 GREENVIEW DR, Ann Arbor, MI 48103",3,2,0,1097,0.165,42.260794477375,-83.763723879512
NA,2024-04-29,"2152 HEMLOCK DR, Ann Arbor, MI 48108",3,1,0,1080,0.185,42.235836579751,-83.711828681648
670000,2024-04-29,"3326 ROSEFORD BLVD, ANN ARBOR, MI 48105",3,3,1,2298,NA,42.322716976555,-83.710994437322
326250,2024-04-29,"555 E WILLIAM ST 26C, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
NA,2024-04-29,"2915 VERLE AV, Ann Arbor, MI 48108",3,1,1,1591,0.174,42.238077120568,-83.703809549597
445000,2024-04-29,"2001 PONTIAC TRL, ANN ARBOR, MI 48105",3,1,0,1144,0.22,42.302231551782,-83.735207434459
305000,2024-04-29,"3238 BOLGOS CIR, ANN ARBOR, MI 48105",2,1,1,1188,NA,42.313207092114,-83.689846400771
560149,2024-04-29,"2751 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",3,4,1,1869,NA,NA,NA
220000,2024-04-29,"2618 FENWICK CT, Ann Arbor, MI 48104",2,1,0,780,NA,42.248099945566,-83.728395358814
NA,2024-04-26,"410 N FIRST ST 201, Ann Arbor, MI 48103",0,2,0,1120,NA,42.28405433139,-83.750717313518
9e+05,2024-04-26,"2604 BEDFORD RD, Ann Arbor, MI 48104",0,2,1,2647,0.56,42.261229199757,-83.709372886514
6e+05,2024-04-26,"3336 ROSEFORD BLVD, ANN ARBOR, MI 48105",0,1,0,2561,NA,42.322614722577,-83.710824847784
420000,2024-04-26,"111 N ASHLEY ST GARAGE, Ann Arbor, MI 48104",0,0,0,NA,NA,42.281602388649,-83.749800959762
580000,2024-04-26,"1315 ARBORVIEW BLV, Ann Arbor, MI 48103",4,2,1,1440,0.191,42.286063780126,-83.76362057515
625000,2024-04-26,"MINER VACANT ST, ANN ARBOR, MI 48103",0,0,0,NA,0.24,NA,NA
1,2024-04-26,"502 HERITAGE DR, ANN ARBOR, MI 48105",4,2,1,1636,NA,42.28155329657,-83.698519139191
NA,2024-04-26,"563 LIBERTY POINTE DR, ANN ARBOR, MI 48103",3,2,1,1450,NA,42.278739124448,-83.754376067319
414000,2024-04-26,"3105 TURNBERRY LA, Ann Arbor, MI 48108",4,2,1,1895,0.124,42.242667294235,-83.687322642481
305000,2024-04-26,"3304 PLATT RD, Ann Arbor, MI 48108",3,2,0,1457,0.2,42.241030547816,-83.700105459301
640000,2024-04-26,"2942 CORSTON RD, ANN ARBOR, MI 48105",3,3,1,1778,NA,42.31475656759,-83.71017789329
NA,2024-04-26,"2712 HAMPSHIRE RD, Ann Arbor, MI 48104",3,1,0,1032,0.204,42.248532308666,-83.70290509463
452000,2024-04-26,"2244 MEDFORD RD, Ann Arbor, MI 48103",4,2,0,1305,0.167,42.255463590316,-83.710863243492
179775,2024-04-26,"2308 PITTSFIELD BLV, Ann Arbor, MI 48104",1,1,0,614,NA,42.252969169549,-83.691782642165
545400,2024-04-26,"1525 DICKEN DR, Ann Arbor, MI 48103",3,1,1,1926,0.189,42.261951004922,-83.777974608694
420000,2024-04-26,"111 N ASHLEY ST 604, Ann Arbor, MI 48104",1,1,0,863,NA,42.281602388649,-83.749800959762
625000,2024-04-26,"621 W SUMMIT ST, ANN ARBOR, MI 48103",3,2,0,1526,0.288,42.288926140105,-83.754472252859
370000,2024-04-26,"238 HIGHLAKE AVE, ANN ARBOR, MI 48103",3,1,0,960,0.216,42.28016188321,-83.788147684407
245000,2024-04-26,"225 BRIARCREST DR 208, Ann Arbor, MI 48104",2,2,1,1134,NA,42.246906605295,-83.747184564316
192325,2024-04-25,"2148 CHAMPAGNE DR, Ann Arbor, MI 48108",3,1,0,864,0.173,42.23476367853,-83.712285777237
1,2024-04-25,"660 CLOVERDALE RD, ANN ARBOR, MI 48105",3,1,0,988,0.168,42.307725111743,-83.736032495064
510000,2024-04-25,"1412 IROQUOIS PL, Ann Arbor, MI 48104",3,1,1,1302,0.191,42.259701147366,-83.731854630486
571000,2024-04-25,"322 E LIBERTY ST 20, Ann Arbor, MI 48104",0,2,0,968,NA,42.279431587743,-83.745596720708
235000,2024-04-25,"555 E WILLIAM ST 6D, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
NA,2024-04-25,"508 LEONA DR, ANN ARBOR, MI 48103",3,1,1,988,0.165,42.286062994831,-83.775927419704
460000,2024-04-25,"2580 GLADSTONE AV, Ann Arbor, MI 48104",4,1,2,1830,0.227,42.251803592045,-83.718345033505
NA,2024-04-25,"525 GLENDALE CIR, Ann Arbor, MI 48103",3,2,1,1822,0.162,42.277296064527,-83.770997077099
NA,2024-04-25,"2477 BUNKER HILL RD, ANN ARBOR, MI 48105",3,2,1,1796,0.189,42.311682739494,-83.70208288848
10,2024-04-25,"2010 FRIEZE AV, Ann Arbor, MI 48104",3,1,1,1936,0.187,42.259746175466,-83.7212095814
NA,2024-04-24,"1346 KUEHNLE AVE, ANN ARBOR, MI 48103",3,2,0,1395,0.229,42.295682756847,-83.785309290447
NA,2024-04-24,"2641 GEDDES AVE, ANN ARBOR, MI 48104",3,3,0,3821,0.488,42.273149381689,-83.713026204787
NA,2024-04-24,"3063 OVERRIDGE DR, Ann Arbor, MI 48104",6,4,0,2390,0.679,42.263404492845,-83.69812465239
981000,2024-04-24,"2224 VINEWOOD BLV, Ann Arbor, MI 48104",4,2,1,2178,0.337,42.271004952312,-83.715455053844
1395000,2024-04-24,"309 N ASHLEY ST 401, Ann Arbor, MI 48104",3,2,0,1777,NA,42.28342834286,-83.749729749424
352000,2024-04-24,"2297 S MAIN ST, ANN ARBOR, MI 48103",2,2,0,1254,NA,42.253300457749,-83.749765068678
NA,2024-04-23,"2686 SALISBURY LN, ANN ARBOR, MI 48103",4,1,2,3031,0.409,42.312256190897,-83.763516954792
NA,2024-04-23,"2674 SALISBURY LN, ANN ARBOR, MI 48103",0,0,0,NA,0.444,42.312271770576,-83.763105658751
NA,2024-04-23,"3109 LAKEHAVEN DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285721161637,-83.697816173812
1,2024-04-23,"2965 VERLE AV, Ann Arbor, MI 48108",3,1,1,980,0.224,42.238758771763,-83.701307361425
305000,2024-04-23,"2752 PAGE AV, Ann Arbor, MI 48104",2,1,1,1248,NA,42.249235829114,-83.725296581022
617500,2024-04-23,"1012 W WASHINGTON ST, Ann Arbor, MI 48103",2,1,1,1326,0.116,42.280904745159,-83.760036877058
373000,2024-04-23,"3223 ROSEDALE ST, Ann Arbor, MI 48108",0,1,0,988,0.2,42.241849026804,-83.70119125756
375000,2024-04-23,"795 SKYNOB DR, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285664154806,-83.695650157832
1,2024-04-23,"2006 BRAMPTON CT, Ann Arbor, MI 48103",4,2,0,1681,0.217,42.257509526541,-83.772168225279
380000,2024-04-23,"3405 JACKSON RD, ANN ARBOR, MI 48103",0,0,0,NA,0.145,42.284972743253,-83.797194940944
NA,2024-04-22,"2420 MULBERRY CT, Ann Arbor, MI 48104",3,2,1,1513,NA,42.252569248176,-83.72329656694
NA,2024-04-22,"3507 OAKWOOD ST, Ann Arbor, MI 48104",2,1,0,699,NA,42.249161362607,-83.690664315779
825000,2024-04-22,"410 BROOKSIDE DR, ANN ARBOR, MI 48105",5,2,0,2596,0.286,42.303752603225,-83.738398495769
799000,2024-04-22,"3106 MILLBURY LN, ANN ARBOR, MI 48105",4,4,1,2620,NA,42.321197121281,-83.708220393635
100,2024-04-22,"1050 WALL ST UNIT 1B, ANN ARBOR, MI 48105",1,1,0,866,NA,42.287443173066,-83.733533379527
537000,2024-04-19,"1125 S SEVENTH ST, Ann Arbor, MI 48103",3,1,0,1930,0.308,42.267912405042,-83.758195597725
809974,2024-04-19,"2936 CORSTON RD, ANN ARBOR, MI 48105",0,1,0,1980,NA,42.314673628944,-83.709977629149
755943,2024-04-19,"3251 BRACKLEY DR, ANN ARBOR, MI 48105",0,1,0,2540,NA,42.319093493212,-83.708743057653
NA,2024-04-19,"1602 GRANGER AV, Ann Arbor, MI 48104",4,4,0,2701,0.224,42.264512163932,-83.727320828371
NA,2024-04-19,"1418 IROQUOIS PL, Ann Arbor, MI 48104",3,2,0,1575,0.194,42.259705040313,-83.731672495788
514800,2024-04-19,"3925 RIDGMAAR SQ, ANN ARBOR, MI 48105",3,2,0,1944,NA,42.285316160986,-83.683621341345
310000,2024-04-19,"802 BARTON DR, ANN ARBOR, MI 48105",2,1,0,929,0.182,42.300347415711,-83.73548545768
NA,2024-04-19,"580 CONCORD PINES DR, ANN ARBOR, MI 48105",5,4,0,3044,NA,NA,NA
7e+05,2024-04-19,"1418 IROQUOIS PL, Ann Arbor, MI 48104",3,2,0,1575,0.194,42.259705040313,-83.731672495788
5e+05,2024-04-19,"315 SECOND ST 305, Ann Arbor, MI 48103",0,1,0,807,NA,NA,NA
NA,2024-04-19,"811 HILLCREST DR, ANN ARBOR, MI 48103",2,2,0,880,0.146,42.289119668465,-83.753343043492
459900,2024-04-19,"2562 W TOWNE ST, ANN ARBOR, MI 48103",0,2,1,1908,NA,42.27496624524,-83.782191921297
NA,2024-04-19,"2632 PAMELA AVE, ANN ARBOR, MI 48103",3,1,0,1050,0.164,42.290554165175,-83.783929236068
NA,2024-04-19,"162 KINGSBROOK AV, Ann Arbor, MI 48103",0,2,1,1730,NA,42.248904556874,-83.751077027738
330000,2024-04-19,"1801 PONTIAC ST, ANN ARBOR, MI 48105",2,1,0,720,0.194,42.299205084439,-83.73633089845
240000,2024-04-19,"2741 BEACON HILL ST, Ann Arbor, MI 48104",3,1,0,986,0.226,42.251207558548,-83.704554488657
385000,2024-04-19,"1421 SAUNDERS CRES, ANN ARBOR, MI 48103",3,1,0,1014,0.209,42.293710294376,-83.771351135164
NA,2024-04-19,"2188 HEMLOCK DR, Ann Arbor, MI 48108",3,1,0,864,0.165,42.233974299225,-83.710404889974
998762,2024-04-19,"580 CONCORD PINES DR, ANN ARBOR, MI 48105",5,4,0,3044,NA,NA,NA
535000,2024-04-19,"1866 JOSEPH ST, Ann Arbor, MI 48104",3,2,1,1888,0.165,42.252157762919,-83.721069525359
NA,2024-04-18,"1229 TRAVER ST, ANN ARBOR, MI 48105",4,2,0,2560,0.3,42.292427282453,-83.737645509453
365000,2024-04-18,"2317 N CIRCLE DR, ANN ARBOR, MI 48103",3,2,0,1025,0.176,42.293054256688,-83.778742031784
NA,2024-04-18,"2066 NORFOLK AV, Ann Arbor, MI 48103",3,1,0,1040,0.177,42.265913359297,-83.77327109356
490000,2024-04-18,"1101 SNYDER AV, Ann Arbor, MI 48103",3,2,0,1224,0.218,42.264987776164,-83.761398808696
220000,2024-04-18,"3424 EDGEWOOD DR, Ann Arbor, MI 48104",2,1,0,703,NA,42.251923049044,-83.691214695583
579500,2024-04-18,"2813 DILLON DR, ANN ARBOR, MI 48105",3,3,0,1674,NA,42.310899619175,-83.740638050639
